song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_cq_mean,chroma_cens_mean,melspectrogram_mean,mfcc_mean,mfcc_delta_mean,rms_mean,cent_mean,spec_bw_mean,contrast_mean,rolloff_mean,poly_mean,tonnetz_mean,zcr_mean,harm_mean,perc_mean,frame_mean,VA
2279424.mp3,103.359375,32636,627.6153846,0.414998561,0.414928883,0.243387748,2.289665699,0.694238424,0.015160795,0.095040709,2036.736273,2558.811521,20.01475856,4630.855331,1.03525638,0.046119411,0.071909996,-0.000554856,-0.002416335,3.19506576,angry
2039852.mp3,135.9991776,40110,617.0769231,0.492387474,0.627956212,0.279110141,13.87733555,5.101860523,0.01050653,0.26518181,2334.916238,2162.350576,18.80883412,4448.923098,4.898076304,-0.011215839,0.139463253,9.71e-06,0.000572108,8.410267574,angry
1053435.mp3,112.3471467,35367,631.5535714,0.31774047,0.432935625,0.255021945,5.42402029,2.74130702,0.010100135,0.157511801,2466.394073,2587.854972,21.16932139,5205.235191,1.929831682,-0.030255186,0.109933198,1.05e-06,-6.63e-05,3.689650794,happy
959379.mp3,123.046875,38323,638.7166667,0.445824206,0.454037666,0.252729497,9.210930824,4.128533363,0.020999018,0.19464165,2405.386085,2533.538016,20.90418156,5139.885586,2.430052471,0.024102711,0.097209541,1.41e-06,-3.56e-07,2.525170068,calm
950312.mp3,107.6660156,33716,624.3703704,0.295872301,0.315454632,0.209672171,8.115612984,-1.198118448,0.013531365,0.177280292,3096.422886,2925.306398,22.76872072,6683.467919,1.876320318,0.069111975,0.130890365,4.82e-08,0.000113528,4.63354195,angry
934811.mp3,151.9990809,21788,427.2156863,0.270765692,0.354362696,0.218406745,0.223858505,-13.79115391,0.015152515,0.027834078,1459.481207,1668.910024,21.59140113,2774.333224,0.270091693,-0.013068084,0.071692688,3.02e-05,8.43e-05,11.22568707,calm
1026204.mp3,135.9991776,39773,611.8923077,0.363133043,0.282238454,0.201414406,2.106081963,0.75140208,0.011607673,0.092894755,1995.492299,2286.165621,23.63683336,4293.524038,0.958748495,0.007667833,0.077127652,-4.28e-06,-6.42e-07,4.200489796,angry
2172904.mp3,129.1992188,38541,611.7619048,0.435481578,0.42914176,0.257950191,14.6935215,7.831823826,0.011298153,0.260993838,2530.30856,2541.58567,19.68280067,5276.643093,3.93513507,0.017869518,0.115504215,8.2e-06,-2.12e-05,13.81587302,angry
911085.mp3,99.38401442,30252,617.3877551,0.216500804,0.289745599,0.198807146,4.828425884,-2.025522709,-0.000596849,0.135418877,1253.012876,1765.950128,24.40743388,2335.252546,1.161889366,-0.040423747,0.050449808,3.64e-06,-1.45e-05,1.511619048,sad
1177619.mp3,172.265625,51792,624.0,0.358488381,0.368082911,0.237709944,8.67993927,3.010724306,0.002065303,0.183031529,1596.935852,2176.809338,21.26198184,3496.012193,1.885924042,0.000997329,0.047155422,6.83e-06,8.3e-06,1.9969161,angry
746924.mp3,198.7680288,59320,617.9166667,0.437806785,0.555771828,0.274795032,20.90957451,6.801976681,0.014063719,0.320589066,2408.003194,2266.130073,19.20659131,4711.996507,5.310841188,0.009032443,0.137269389,-1.07e-05,1.31e-05,15.84684505,happy
725456.mp3,73.828125,21903,608.4166667,0.615273833,0.52983427,0.274800284,10.3694582,4.05120039,0.011702949,0.277348816,3292.252706,2254.059043,19.69397778,5632.857606,4.964042237,0.006389107,0.236936965,8.82e-06,-5.64e-05,0.069659864,sad
676750.mp3,95.703125,30199,629.1458333,0.427134961,0.51376915,0.273881754,22.75424194,7.379595757,0.018571706,0.329182118,2861.586032,2636.077196,19.66745985,5794.014964,4.724305599,-0.000420347,0.14340843,-1.85e-05,0.000184084,4.479129252,happy
1126717.mp3,117.4538352,35079,615.4210526,0.340806454,0.343932897,0.219407622,4.844563484,2.297027826,-0.005014786,0.140016779,2129.314517,2318.358962,22.84168038,4391.940109,1.597532971,-0.023293422,0.091089774,6.67e-06,1.78e-05,5.426503401,sad
950319.mp3,99.38401442,30980,632.244898,0.34531045,0.463579834,0.251233799,2.91430521,-6.386680126,0.001891423,0.112736493,2165.281455,1817.044018,23.84934507,3949.63445,1.593745724,0.02332447,0.144732307,2e-06,-1.43e-05,3.304199546,calm
2253016.mp3,117.4538352,37926,632.1,0.441757441,0.507798314,0.270226086,19.31759071,6.328747749,0.013320253,0.312517256,2744.538539,2493.242698,19.38171062,5502.900058,5.134899119,0.017231418,0.146983616,-1.37e-05,-0.000277679,20.47484001,angry
561854.mp3,161.4990234,52814,636.313253,0.293270409,0.330691487,0.225505189,4.963640213,-11.73696327,0.011384821,0.137543663,3693.526214,2821.554249,22.58709176,7213.064717,1.412228765,0.006695289,0.174734393,-6.03e-06,-0.000209191,3.889342404,happy
631833.mp3,103.359375,31110,622.2,0.485269785,0.474710852,0.257013963,10.37517166,6.764407158,0.00951937,0.211612791,2487.948706,2601.755087,20.18316157,5490.4418,2.885333959,0.041840586,0.104653184,-2.97e-06,-3.95e-05,4.179591837,sad
964785.mp3,99.38401442,28543,607.2978723,0.422247827,0.483465135,0.269703241,5.078252792,1.652102828,0.00899802,0.153087422,2489.89962,2381.51032,19.82237318,5062.72772,2.316852568,0.00384603,0.126580489,-0.000142232,-0.001048957,2.035229025,happy
924364.mp3,83.35433468,24479,611.975,0.503734648,0.572692811,0.278613512,16.79356194,7.025244236,0.005597597,0.277033389,2665.693834,2527.967966,18.33606065,5452.358697,4.4089289,-0.015116319,0.131859369,1.36e-05,-8.48e-05,3.875410431,happy
555805.mp3,95.703125,29154,633.7826087,0.417265952,0.536616147,0.265187323,5.723920345,3.354041815,0.011437541,0.155569628,2705.364441,2839.807327,20.55923256,6133.096247,1.936781425,0.005811654,0.106400717,4.77e-07,2.07e-05,2.403265306,happy
1064911.mp3,86.1328125,26464,615.4418605,0.317716092,0.433279186,0.242240688,3.26299572,-3.05916214,0.005918449,0.115592346,1450.077701,1913.238596,19.86003621,2657.417264,1.404567254,0.025430224,0.058842426,-0.005628976,-0.001320323,7.214439909,happy
888118.mp3,123.046875,38750,635.2459016,0.412164301,0.485536277,0.262128658,26.1787014,8.533957481,0.006029033,0.338813633,2504.205004,2725.825619,20.54250683,5778.865056,4.36772163,-0.001024537,0.099275288,2.41e-06,0.000202552,2.527492063,happy
632270.mp3,73.828125,20878,596.5142857,0.335156709,0.277811319,0.19741598,7.895279408,2.482074738,0.007681547,0.177690387,2275.057781,2617.11638,23.53307333,4951.328393,1.968817877,-0.031144826,0.092068226,1.53e-05,-7.81e-05,5.542603175,happy
923698.mp3,117.4538352,36634,631.6206897,0.448049664,0.574210465,0.276757216,20.91760826,7.794714451,0.006878288,0.317747563,3114.648737,2695.610992,19.19838425,6309.478514,4.883408588,0.006363207,0.171241217,4.96e-06,-2.58e-05,16.16689342,happy
565661.mp3,129.1992188,41425,637.3076923,0.419633806,0.590419292,0.276849572,14.3247509,4.255773067,0.001501923,0.253753334,2832.393538,2669.496884,20.8952619,5783.381695,3.32693089,0.000452683,0.137399774,4.25e-06,0.00012119,3.14862585,happy
1159855.mp3,95.703125,29190,621.0638298,0.407254457,0.475474805,0.257248839,14.08739281,2.503185511,-0.004597776,0.228711054,1732.331043,2134.445727,20.78160061,3453.370785,2.529834259,0.031399824,0.071515063,1.4e-05,2.98e-05,3.581678005,calm
619715.mp3,135.9991776,42001,626.880597,0.344805986,0.317850173,0.208207444,10.3408308,1.273670554,0.014430374,0.210254356,2401.899197,2667.805727,21.45016757,5484.40017,2.310024377,-0.021958451,0.079773516,-1.11e-05,8.8e-06,9.567782313,angry
833821.mp3,83.35433468,26096,636.4878049,0.356654376,0.538289607,0.268027295,15.0074501,3.752249002,0.002935503,0.245032862,2204.895947,2698.38942,20.73847513,5229.818376,2.623433569,0.010630834,0.074574757,1.36e-06,-3.41e-05,1.83321542,happy
1015383.mp3,67.99958882,19416,606.75,0.340804011,0.261077791,0.190265326,4.630304813,3.402247906,0.010052163,0.137624577,1961.673971,2279.012478,23.05210888,4196.657957,1.442738749,-0.038119778,0.068396034,-9.83e-06,-7.4e-05,3.756988662,angry
982662.mp3,89.10290948,26995,627.7906977,0.34092167,0.272191972,0.198054356,17.08906746,1.968723536,0.008824705,0.259167314,1528.35587,2050.482475,23.80661644,3220.530526,1.972035483,-0.05609007,0.03889848,-1.29e-05,-4.24e-05,2.717895692,sad
1182051.mp3,184.5703125,58063,638.0549451,0.338164628,0.440818042,0.240946492,10.0754137,1.515142202,0.019189838,0.188933969,2136.896828,2291.53635,21.47717906,4344.723728,2.634918004,0.006655573,0.106960049,-0.000108411,-0.000319986,3.312326531,calm
1016687.mp3,161.4990234,49049,620.8734177,0.342376411,0.424761862,0.25466287,2.141860247,-1.183575392,0.004643351,0.09254466,2256.708917,2680.270169,21.6678616,5171.510395,0.945562814,-0.015411908,0.080886132,-8.94e-06,-0.000160035,3.034848073,calm
609551.mp3,117.4538352,37739,628.9833333,0.419952482,0.462558776,0.256283591,9.477396011,3.250436544,0.010444232,0.202904552,2392.631548,2559.904543,20.73186168,5242.251634,2.629940594,-0.032979398,0.100794553,-4.49e-06,0.000113671,10.57901134,happy
913938.mp3,117.4538352,36847,624.5254237,0.416317582,0.608411789,0.2729913,19.04100227,9.026520729,0.00177491,0.282723069,1923.56485,2274.653187,20.87803718,4198.916276,3.329496636,0.000440349,0.079007459,-3.14e-06,-0.000152029,3.6861678,angry
1028781.mp3,89.10290948,27821,632.2954545,0.351977766,0.50611341,0.264330531,6.408109188,2.232675076,0.003705838,0.161655903,1960.62304,2058.228944,20.78626179,3950.759444,2.22424803,0.050046956,0.098744301,2.74e-06,-2.9e-05,3.429587302,happy
1147658.mp3,107.6660156,31364,614.9803922,0.504520237,0.599717379,0.276278825,12.14095688,6.797333241,0.003818055,0.229205862,2375.666377,2755.047237,18.01137493,5736.91531,3.152752611,0.001155991,0.08897981,2.09e-06,-0.000179927,2.705124717,sad
2168810.mp3,143.5546875,42781,611.1571429,0.406508416,0.593245864,0.273022449,8.278820038,3.756899118,0.012795183,0.184023812,2713.197288,2703.371173,19.46965546,5922.522521,2.658951563,0.017565656,0.123119059,-1.29e-05,6.33e-05,3.055746032,happy
1040347.mp3,99.38401442,28698,610.5957447,0.285631835,0.506222844,0.268610756,3.076707363,-3.092688799,0.001515989,0.111632578,2623.947221,2731.092076,21.97511429,5746.215253,1.231778513,0.001959047,0.099599171,1.21e-07,-4.25e-06,2.367274376,happy
637376.mp3,117.4538352,37750,639.8305085,0.431424439,0.498579353,0.268120527,14.73398781,6.67944479,0.01119525,0.269980311,2801.746333,2578.62182,19.72364299,5722.807062,4.339206356,0.0099841,0.145361177,-2.44e-06,1.93e-05,24.31477551,happy
673425.mp3,172.265625,55557,638.5862069,0.274805039,0.280337006,0.199474178,7.279150009,1.725181222,0.010633876,0.164501786,1266.598568,1881.863457,23.79936806,2442.460231,1.550064632,-0.020478968,0.046591555,-1.46e-05,-4.46e-05,4.192362812,angry
2159254.mp3,117.4538352,37663,638.3559322,0.338913798,0.24821502,0.189132259,4.250953674,3.792179346,0.010302708,0.13531813,1273.759395,1516.177121,22.73019597,2695.02537,1.555058556,0.051626663,0.061974304,1.08e-05,2.4e-06,8.548426304,sad
1159937.mp3,161.4990234,51968,641.5802469,0.397529274,0.391608238,0.243557619,17.37499237,5.547727108,0.010891868,0.270745933,2352.308509,2579.79266,20.10419851,5177.043695,3.227312777,0.017213005,0.088560311,1.3e-05,3.75e-05,2.036390023,calm
981988.mp3,117.4538352,36992,637.7931034,0.360628277,0.333026141,0.225859427,2.376472712,-2.328736067,0.003118347,0.091899373,1486.702585,2133.391314,20.98506916,3024.540044,0.843686486,0.023038512,0.045077959,-1.18e-05,1.09e-05,2.390494331,calm
722162.mp3,103.359375,32029,628.0196078,0.439231277,0.482842416,0.260147705,13.76347542,6.76163578,0.009552453,0.2535851,2514.130874,2426.391875,19.55234065,5099.010834,4.065223534,0.008815413,0.133882032,-7.5e-06,2.74e-06,8.147882086,angry
2162748.mp3,123.046875,39671,639.8548387,0.433165371,0.405620337,0.250827471,10.70302868,6.038076401,0.015775651,0.214374274,2468.963063,2722.178931,21.50361431,5636.52425,2.592037693,0.052601917,0.094591265,-8.48e-06,1.33e-06,4.079746032,happy
1165301.mp3,95.703125,27913,606.8043478,0.373368889,0.543957889,0.273684891,14.98069382,4.852182865,0.00307713,0.244612932,2729.685309,2689.803208,19.71758491,5914.130905,3.058866435,0.00074153,0.127394543,8.04e-05,0.000486726,3.070839002,happy
1064758.mp3,129.1992188,39279,623.4761905,0.403422832,0.582805991,0.273349047,4.136458397,2.267345428,0.013761691,0.147467881,3290.994625,2731.76142,18.60862234,6464.035913,2.371971723,0.016652269,0.191987879,-0.001087676,-0.002859264,4.742675737,angry
672328.mp3,103.359375,28349,590.6041667,0.370562255,0.490848243,0.25632257,2.202697515,-0.359965622,0.008028327,0.094798006,1886.638589,2270.753015,20.22997212,4270.174179,1.134997419,-0.008275293,0.070895263,-0.001625167,-0.002695233,1.936544218,happy
1147183.mp3,107.6660156,33925,628.2407407,0.394883722,0.567652822,0.274650858,4.050796032,-0.396430433,0.007129622,0.12596114,1561.287243,2002.002973,19.82421087,3169.014171,1.649980374,-0.009964254,0.063541188,4.67e-06,1.91e-05,3.81968254,happy
559246.mp3,63.02400915,19605,632.4193548,0.400293201,0.38395372,0.244232527,13.7877121,8.121663094,0.011690139,0.254675567,2518.980492,2565.05017,19.54382572,5414.033929,3.77973144,0.001776391,0.119623993,-0.000111146,-0.001851448,8.892081633,happy
942171.mp3,135.9991776,41089,632.1384615,0.383780926,0.296830475,0.208685251,2.333285332,0.779695332,0.009615999,0.097036123,1841.820056,2443.925443,22.85961558,4289.482395,0.959247639,-0.084122236,0.056288775,2.3e-06,-2.43e-05,3.164879819,sad
864766.mp3,99.38401442,29748,619.75,0.538996518,0.531262934,0.273674694,11.92328358,8.617930412,0.011892395,0.242285356,3061.869426,2640.02569,18.93143844,6091.638165,3.73730343,-0.004860464,0.158972206,1.62e-05,-7.15e-05,4.078585034,angry
575596.mp3,64.59960938,19776,637.9354839,0.363327175,0.300477743,0.210893665,5.078404903,4.407234669,0.012696771,0.142520472,2399.389202,2787.085312,21.05168713,5765.881801,1.551853539,-0.06747715,0.081853247,1.41e-05,-3.54e-05,5.347555556,happy
1143503.mp3,151.9990809,43777,616.5774648,0.383015275,0.334613234,0.236004047,8.074968338,3.022885799,0.001684709,0.175924301,1298.997253,1909.602521,20.59050876,2675.583821,1.850260169,-0.02851521,0.039858791,7.18e-06,-1.78e-05,1.888943311,sad
1157534.mp3,135.9991776,39429,606.6,0.282060653,0.306995898,0.205611132,6.260584354,-5.465240955,0.013530651,0.157185689,3091.054366,3052.871556,23.23671353,7190.189855,1.605412559,0.027270214,0.122763052,-2.9e-06,2.75e-05,2.825868481,happy
1574192.mp3,123.046875,39027,639.7868852,0.382638842,0.465152413,0.264837066,19.02038002,6.313600063,0.000191795,0.296621323,2417.514505,2395.682488,20.3259358,5014.428012,4.297467297,-0.010476311,0.116701486,2.43e-05,0.000285322,2.295292517,happy
954815.mp3,112.3471467,32436,612.0,0.290044665,0.266727775,0.191273903,5.883083344,-4.440268517,0.004521064,0.153382748,1325.516562,1868.823019,25.1336642,2687.750414,1.338391241,0.003653918,0.046475909,2.48e-06,-2.19e-05,2.029424036,angry
1179338.mp3,172.265625,52279,629.8674699,0.393764496,0.396133691,0.240557649,0.407895356,-7.199952126,0.005582709,0.037868254,2360.942197,2511.314968,20.62629216,5034.836222,0.489175514,0.017982838,0.100019803,1.55e-06,2.13e-06,6.882394558,sad
786782.mp3,172.265625,51092,615.5662651,0.458491564,0.444960743,0.251013565,20.62278366,6.448733807,0.012712282,0.312476039,2324.070242,2368.688774,19.90481703,4718.846466,4.90078804,0.018910034,0.115831499,1.92e-06,-6.68e-05,4.555755102,happy
900053.mp3,112.3471467,34803,632.7818182,0.336924374,0.46657896,0.254001014,6.324070454,0.227671713,0.017108012,0.164165676,2374.522798,2555.086941,20.27153802,5063.18605,2.036465202,0.002647499,0.104182288,-1.79e-05,3.11e-05,4.323555556,calm
2176852.mp3,143.5546875,44189,622.3802817,0.394714952,0.433650762,0.246849616,25.32715988,6.422072887,8.31e-05,0.327231556,2086.474152,2273.985087,20.59937588,4498.006135,4.310246296,0.039072849,0.085478319,-9.46e-06,-8.55e-06,2.219827664,calm
1679654.mp3,86.1328125,26845,624.3023256,0.572534204,0.595448017,0.277475784,10.84907627,6.180032253,0.01523545,0.2404145,3707.897456,2932.535502,17.50357465,7272.656023,3.560606583,-0.018719727,0.209840379,6.5e-06,-0.000262947,21.82240363,angry
945861.mp3,69.83741554,19034,594.8125,0.313347906,0.375403553,0.225188727,10.57834339,1.573792458,-0.002006718,0.19815737,1483.285407,1998.53992,21.6087926,3005.040162,2.103955138,0.055518875,0.055485303,-1.85e-06,-1.77e-05,2.333605442,sad
560115.mp3,143.5546875,43718,624.5428571,0.375890493,0.383939296,0.240184073,11.15291214,5.207487583,0.008973178,0.225174889,2640.394048,2614.398132,20.0998555,5455.525345,3.066333233,-0.010050966,0.117496644,-3.64e-06,6.66e-05,13.11230839,angry
851063.mp3,86.1328125,26591,618.3953488,0.27861765,0.39929074,0.233317137,10.5474596,3.458976269,-0.000674969,0.217383653,2564.130701,2776.092518,23.05533383,6022.413583,2.448055884,0.061899462,0.095179319,3.77e-06,7.26e-05,2.794521542,sad
2067136.mp3,143.5546875,41220,615.2238806,0.273435235,0.397446483,0.244931016,4.001619816,-0.762415469,0.009883305,0.121434808,2143.959114,2343.492446,21.31681067,4410.789995,1.304633879,0.007661582,0.095402295,-8.9e-05,-0.000960932,3.177650794,sad
991440.mp3,95.703125,29266,622.6808511,0.387039244,0.338735282,0.243651553,8.826264381,6.713451385,0.012156048,0.197194815,2693.713232,2899.861215,19.85834819,6190.187569,2.484930322,-0.015651331,0.105599135,-2.03e-05,-0.000136056,3.465578231,calm
2085665.mp3,135.9991776,41804,643.1384615,0.371288747,0.517383873,0.267822018,17.20239067,4.947700024,-0.002258431,0.262471199,2035.269627,2422.240399,19.58546843,4442.164806,3.345792944,-0.000690425,0.07878297,7.52e-06,-0.000405135,2.288326531,calm
851075.mp3,99.38401442,30411,620.6326531,0.289664984,0.323560834,0.202698166,7.529702663,2.508409023,0.006239323,0.169789761,2395.802859,2559.916,23.05041404,5353.425962,1.974216324,0.041635553,0.10245743,-1.5e-06,-5.69e-05,5.635482993,sad
1054637.mp3,129.1992188,39515,627.2222222,0.293230951,0.288052559,0.193226791,1.79002583,-8.544981956,0.014551836,0.084294833,2369.2921,2657.060845,22.82302194,5431.817155,0.901892162,-0.004485225,0.090184262,2.83e-05,0.000133604,7.215600907,happy
629637.mp3,60.09265988,17629,607.8965517,0.36030817,0.361427814,0.226261268,5.391697884,2.451332808,0.004148546,0.14466168,1468.905835,2113.740174,22.0049717,3171.022492,1.513143063,-0.00046447,0.049705671,-4.66e-06,-9.92e-05,2.599473923,calm
1147661.mp3,99.38401442,29444,626.4680851,0.425173551,0.373569667,0.246415278,7.825209618,4.183801651,0.011785927,0.171899423,1694.816496,2508.340023,20.1197803,3900.468081,1.452748724,0.018058159,0.040838377,-1.35e-05,-0.000188336,1.85875737,sad
805077.mp3,135.9991776,42246,630.5373134,0.450829029,0.416753471,0.230754043,13.7727375,7.461086273,0.008046134,0.24107635,2988.179265,2839.685512,20.44756483,6475.369178,2.926676351,0.024962884,0.117326955,-3.31e-06,4.28e-05,15.53531066,calm
2282998.mp3,123.046875,38963,638.7377049,0.335229576,0.322458297,0.21130028,3.529222012,-3.780880928,0.009850668,0.118413232,1395.272217,1866.719288,24.80857416,2891.532515,1.194589633,0.017555719,0.051405963,-1.42e-06,-3.91e-06,2.351020408,sad
548274.mp3,67.99958882,21032,618.5882353,0.328934103,0.308617175,0.210972671,7.671554565,3.041359425,0.00947943,0.182693005,2247.287316,2509.109377,22.2216348,5015.361339,2.372362584,0.00091698,0.098655488,-5.23e-06,-1.48e-05,5.791056689,angry
963052.mp3,151.9990809,48695,649.2666667,0.514016867,0.694020629,0.280763121,15.67962742,5.746479988,-0.006290782,0.246263057,2391.440143,2500.697154,18.63645061,5126.002337,3.503278472,0.007584631,0.110331154,-4.06e-06,-0.000362657,1.762394558,happy
946319.mp3,95.703125,29561,615.8541667,0.420359403,0.47027418,0.257910155,21.4923439,7.541526794,0.009096389,0.307968646,2163.9976,2405.055291,19.86490013,4647.380231,4.287019679,-0.00043444,0.094964656,-9.12e-06,5.11e-06,6.837115646,happy
942297.mp3,107.6660156,28287,577.2857143,0.260835737,0.281728089,0.190667484,2.155603647,-5.727872372,0.005586186,0.08396782,1177.719415,1636.428161,24.20920175,2202.078351,0.7469618,0.025119672,0.046377649,-0.005793755,-0.001037183,4.421079365,sad
2248554.mp3,117.4538352,36229,635.5964912,0.393697619,0.376795024,0.237908513,1.428522348,-1.921191812,0.018352233,0.073772132,1623.69172,1880.210052,23.00203659,3295.563406,0.810983994,0.031166096,0.068946673,3.5e-06,6.97e-07,3.4818322,angry
1560274.mp3,129.1992188,38351,618.5645161,0.368586898,0.380472273,0.238634286,1.858663559,0.862099409,0.004749036,0.090070508,1536.181658,1872.897527,21.80277333,3256.30531,1.10236808,-0.014714522,0.05882164,-2.76e-06,-1.8e-05,4.237641723,sad
562493.mp3,83.35433468,15189,474.65625,0.296590984,0.342225194,0.220902173,6.976102829,0.241068378,-0.008867547,0.153055787,1942.312602,2248.026177,23.60391913,4088.10028,1.66968905,0.049696333,0.07991675,-5.31e-07,-1.4e-05,2.180353741,sad
1562852.mp3,117.4538352,38108,645.8983051,0.275822371,0.355181128,0.218658454,4.483567238,-0.363636494,0.010880147,0.130390823,1499.872764,2256.168068,22.54491053,3106.89788,1.155850721,0.029226621,0.043091576,-7.02e-06,-2.49e-05,6.536417234,happy
1124281.mp3,151.9990809,48898,635.038961,0.327821851,0.362735778,0.226196941,0.167314693,-11.8704319,0.007188437,0.029949654,2665.516868,2279.250501,23.44270391,4847.020691,0.427872692,0.082968793,0.157883399,1.63e-07,-2.2e-06,21.18356463,happy
870956.mp3,78.30255682,24064,617.025641,0.467527837,0.45877248,0.258420757,11.39429855,5.451997757,-8.82e-05,0.226978615,2358.66194,2189.930342,19.58705597,4587.705592,3.633596457,0.034716978,0.124696147,4.87e-06,-4.09e-05,12.14403628,sad
980197.mp3,80.74951172,26023,634.7073171,0.459196657,0.524322212,0.271112533,16.04968834,7.562240124,0.00985717,0.284104615,2936.546008,2585.061477,19.69341424,5814.939838,4.412941999,-0.004854579,0.154546307,1.79e-07,-0.000245658,10.8530068,happy
604401.mp3,161.4990234,50007,633.0,0.420660734,0.474638343,0.256547159,12.32931805,7.250859737,0.004678418,0.22407943,1717.950835,2307.380742,20.36150315,3967.367677,2.432643812,0.000255398,0.053385165,-1.66e-05,-6.57e-05,1.754267574,calm
1176782.mp3,135.9991776,43933,636.7101449,0.333789855,0.513272405,0.264612511,15.37641811,4.841053009,-0.000324413,0.253959119,2629.325438,2773.932178,21.07999388,5822.498125,3.02242133,0.001181784,0.115953192,2.83e-06,0.00011272,2.125786848,happy
2159247.mp3,107.6660156,34458,638.1111111,0.432660639,0.23021929,0.168722566,4.137728691,1.96659565,0.013206366,0.125806525,1295.257223,1309.499859,22.22145512,2417.493715,1.621042469,0.091208436,0.07363372,-1.62e-05,-4.95e-05,5.996553288,calm
559243.mp3,172.265625,50889,613.1204819,0.40645048,0.412532091,0.235512639,11.43145752,7.104420185,0.007364998,0.221540511,2393.947807,2668.90134,20.53060475,5339.909377,2.529269447,0.080299336,0.091395139,-1.42e-05,0.000429388,2.613405896,sad
627663.mp3,112.3471467,26322,548.375,0.481350362,0.440492868,0.260910212,19.60475731,8.083164215,0.009599046,0.294511318,2520.680415,2490.917765,20.30908871,5246.034945,3.750508249,0.025276665,0.111066978,-5.1e-06,8.67e-05,4.075102041,happy
549198.mp3,92.28515625,12397,413.2333333,0.241224006,0.268472612,0.191416539,5.073807716,-11.52635193,0.018198445,0.130499825,872.5139461,824.7201928,26.00813403,1678.581517,1.201598197,-0.007248514,0.057069194,4.76e-06,-2.55e-05,3.898630385,sad
2192084.mp3,69.83741554,20619,606.4411765,0.340133429,0.346510559,0.224448923,5.913426876,2.039010763,0.017128261,0.15399541,1960.010919,2399.942654,21.27759306,4485.547877,1.697798527,0.027074145,0.061455411,-1.83e-05,-0.000121543,5.749260771,sad
622787.mp3,71.77734375,21309,608.8285714,0.353029728,0.367698789,0.227572335,5.538144588,3.146224976,0.004286435,0.151355997,2217.641594,2592.157165,21.18008623,5032.061238,1.945577535,0.05251194,0.088077699,-4.5e-06,-1.81e-05,3.841741497,calm
632232.mp3,75.99954044,23870,628.1578947,0.360835761,0.458857656,0.244858428,12.23266888,2.967696428,0.005306941,0.212122157,2626.614144,2806.577043,22.05896709,5978.697181,2.293372721,-0.034999005,0.102059851,-6.38e-06,9e-05,2.569287982,angry
997297.mp3,86.1328125,25897,616.5952381,0.314866453,0.338020027,0.226019275,4.451974392,-0.140531093,0.007097426,0.130533084,2210.668455,2794.306117,22.01493001,5379.875802,1.181883432,0.03366257,0.06936277,2.16e-06,-3.26e-05,2.676099773,happy
1094649.mp3,73.828125,22818,633.8333333,0.359478682,0.247476086,0.186641814,2.079957485,-4.045125961,0.008976741,0.07601805,1294.151509,2145.662731,22.02869997,2532.434687,0.557111516,-0.022024905,0.035508478,-1.22e-05,-4.77e-05,9.051138322,calm
536490.mp3,135.9991776,43988,637.5072464,0.343731046,0.433325738,0.240416914,8.790777206,2.181228399,0.014854996,0.184143916,1884.591038,2190.385164,21.22413987,4037.28392,1.978469954,-0.00143933,0.076844962,0.000134578,-0.000574599,3.554975057,happy
689130.mp3,151.9990809,44425,617.0138889,0.340358615,0.337627649,0.225009061,7.277770996,4.320916653,-0.002484226,0.172190234,2550.822641,2703.600588,20.9712188,5719.340416,2.163018904,-0.043012974,0.103877679,-1.32e-06,-0.000193433,7.69044898,angry
623013.mp3,172.265625,54500,633.7209302,0.48467049,0.499135524,0.267318899,12.59104919,6.319230556,0.010758499,0.230968729,2128.348833,2481.424489,19.23583702,4595.905543,3.116118777,0.011877515,0.081627624,5.91e-06,2.8e-05,5.981460317,sad
764033.mp3,117.4538352,30891,572.0555556,0.448724687,0.431409955,0.256081099,8.874707222,3.966516972,0.011572279,0.21696347,2486.932037,2212.680538,20.46248382,4607.730471,3.502557171,0.001056144,0.147836597,9.03e-06,-4.16e-05,12.5457415,sad
940979.mp3,73.828125,15342,511.4,0.371026367,0.525675118,0.268115305,29.66908836,8.446326256,0.014342439,0.366544515,2485.946026,2552.507671,19.0219656,5243.059963,5.630265986,0.012509753,0.117183721,-1.96e-06,-0.000240836,9.900730663,happy
1176444.mp3,103.359375,31173,623.46,0.39782545,0.472332627,0.256246952,12.48738194,6.764433384,0.014862021,0.237282246,2597.080761,2693.784438,20.09987827,5668.982387,3.132023927,0.036570884,0.112108544,-0.000234172,-0.00328112,3.343673469,sad
872488.mp3,135.9991776,41091,622.5909091,0.408153564,0.368415892,0.243882675,16.43352509,8.077763557,0.008982335,0.278959185,3019.149971,2863.836804,20.12710869,6637.776529,3.983161296,0.0202818,0.143706236,-2.73e-06,-8.17e-05,4.758929705,sad
2163142.mp3,151.9990809,44960,615.890411,0.35206452,0.335564613,0.223344314,10.4908123,5.292970181,0.015808521,0.20453538,2059.877003,2443.831188,21.27806254,4615.380425,2.136927936,-0.036492396,0.066394912,2.6e-05,-6.47e-05,2.79568254,calm
948777.mp3,135.9991776,41948,626.0895522,0.419175416,0.538178921,0.272550588,8.507969856,5.253756523,0.000294231,0.181545243,2018.847513,2493.880188,20.54516866,4625.855361,1.99323358,0.002442396,0.075328721,2.34e-05,-0.000678178,1.940027211,happy
